workerid,color,percentage_blue,modal,rating
2,"""blue""",100,"""probably""",0.77
2,"""orange""",0,"""bare""",0.99
2,"""orange""",10,"""bare""",0.91
2,"""orange""",25,"""bare""",0.81
2,"""orange""",40,"""bare""",0.44
2,"""orange""",50,"""bare""",0.28
2,"""orange""",60,"""bare""",0.22
2,"""orange""",75,"""bare""",0.13
2,"""orange""",90,"""bare""",0.08
2,"""orange""",100,"""bare""",0.05
2,"""orange""",0,"""probably""",0.84
2,"""orange""",10,"""probably""",0.98
2,"""orange""",25,"""probably""",0.87
2,"""orange""",40,"""probably""",0.71
2,"""orange""",50,"""probably""",0.47
2,"""orange""",60,"""probably""",0.28
2,"""orange""",75,"""probably""",0.12
2,"""orange""",90,"""probably""",0.07
2,"""orange""",100,"""probably""",0.03
2,"""blue""",0,"""bare""",0.02
2,"""blue""",10,"""bare""",0.06
2,"""blue""",25,"""bare""",0.21
2,"""blue""",40,"""bare""",0.36
2,"""blue""",50,"""bare""",0.55
2,"""blue""",60,"""bare""",0.71
2,"""blue""",75,"""bare""",0.77
2,"""blue""",90,"""bare""",0.85
2,"""blue""",100,"""bare""",0.95
2,"""orange""",0,"""might""",0.57
2,"""orange""",10,"""might""",0.53
2,"""orange""",25,"""might""",0.76
2,"""orange""",40,"""might""",0.93
2,"""orange""",50,"""might""",0.95
2,"""orange""",60,"""might""",0.93
2,"""orange""",75,"""might""",0.94
2,"""orange""",90,"""might""",0.72
2,"""orange""",100,"""might""",0.03
2,"""blue""",0,"""might""",0.01
2,"""blue""",10,"""might""",0.74
2,"""blue""",25,"""might""",0.82
2,"""blue""",40,"""might""",0.84
2,"""blue""",50,"""might""",0.8
2,"""blue""",60,"""might""",0.81
2,"""blue""",75,"""might""",0.66
2,"""blue""",90,"""might""",0.64
2,"""blue""",100,"""might""",0.62
3,"""blue""",0,"""bare""",0
3,"""blue""",10,"""bare""",0
3,"""blue""",25,"""bare""",0
3,"""blue""",40,"""bare""",0
3,"""blue""",50,"""bare""",0.08
3,"""blue""",60,"""bare""",0.02
3,"""blue""",75,"""bare""",0.01
3,"""blue""",90,"""bare""",0
3,"""blue""",100,"""bare""",1
3,"""orange""",0,"""bare""",0.95
3,"""orange""",10,"""bare""",0
3,"""orange""",25,"""bare""",0
3,"""orange""",40,"""bare""",0
3,"""orange""",50,"""bare""",0
3,"""orange""",60,"""bare""",0.01
3,"""orange""",75,"""bare""",0.01
3,"""orange""",90,"""bare""",0
3,"""orange""",100,"""bare""",0
3,"""blue""",0,"""probably""",0
3,"""blue""",10,"""probably""",0
3,"""blue""",25,"""probably""",0
3,"""blue""",40,"""probably""",0.03
3,"""blue""",50,"""probably""",0.08
3,"""blue""",60,"""probably""",0.05
3,"""blue""",75,"""probably""",0.72
3,"""blue""",90,"""probably""",0.85
3,"""blue""",100,"""probably""",0.82
3,"""orange""",0,"""probably""",1
3,"""orange""",10,"""probably""",0.82
3,"""orange""",25,"""probably""",0.07
3,"""orange""",40,"""probably""",0
3,"""orange""",50,"""probably""",0
3,"""orange""",60,"""probably""",0
3,"""orange""",75,"""probably""",0
3,"""orange""",90,"""probably""",0
3,"""orange""",100,"""probably""",0.01
3,"""orange""",0,"""might""",1
3,"""orange""",10,"""might""",0.95
3,"""orange""",25,"""might""",0.34
3,"""orange""",40,"""might""",0.28
3,"""orange""",50,"""might""",0.86
3,"""orange""",60,"""might""",0.67
3,"""orange""",75,"""might""",0.8
3,"""orange""",90,"""might""",0.17
3,"""orange""",100,"""might""",0.04
3,"""blue""",0,"""might""",0
3,"""blue""",10,"""might""",0.03
3,"""blue""",25,"""might""",0
3,"""blue""",40,"""might""",0.39
3,"""blue""",50,"""might""",0.39
3,"""blue""",60,"""might""",0.47
3,"""blue""",75,"""might""",0.42
3,"""blue""",90,"""might""",0.45
3,"""blue""",100,"""might""",1
4,"""orange""",0,"""bare""",1
4,"""orange""",10,"""bare""",0.88
4,"""orange""",25,"""bare""",0.65
4,"""orange""",40,"""bare""",0.4
4,"""orange""",50,"""bare""",0.16
4,"""orange""",60,"""bare""",0.12
4,"""orange""",75,"""bare""",0.07
4,"""orange""",90,"""bare""",0
4,"""orange""",100,"""bare""",0
4,"""orange""",0,"""probably""",0.62
4,"""orange""",10,"""probably""",1
4,"""orange""",25,"""probably""",1
4,"""orange""",40,"""probably""",0.64
4,"""orange""",50,"""probably""",0.38
4,"""orange""",60,"""probably""",0.27
4,"""orange""",75,"""probably""",0.08
4,"""orange""",90,"""probably""",0
4,"""orange""",100,"""probably""",0
4,"""blue""",0,"""might""",0.44
4,"""blue""",10,"""might""",0.56
4,"""blue""",25,"""might""",0.66
4,"""blue""",40,"""might""",0.63
4,"""blue""",50,"""might""",0.89
4,"""blue""",60,"""might""",0.76
4,"""blue""",75,"""might""",0.55
4,"""blue""",90,"""might""",0.38
4,"""blue""",100,"""might""",0.26
4,"""blue""",0,"""bare""",0
4,"""blue""",10,"""bare""",0.05
4,"""blue""",25,"""bare""",0.16
4,"""blue""",40,"""bare""",0.31
4,"""blue""",50,"""bare""",0.36
4,"""blue""",60,"""bare""",0.48
4,"""blue""",75,"""bare""",0.57
4,"""blue""",90,"""bare""",0.76
4,"""blue""",100,"""bare""",1
4,"""orange""",0,"""might""",0.01
4,"""orange""",10,"""might""",0.23
4,"""orange""",25,"""might""",0.35
4,"""orange""",40,"""might""",0.57
4,"""orange""",50,"""might""",0.7
4,"""orange""",60,"""might""",0.71
4,"""orange""",75,"""might""",0.74
4,"""orange""",90,"""might""",1
4,"""orange""",100,"""might""",0.8
4,"""blue""",0,"""probably""",0
4,"""blue""",10,"""probably""",0.16
4,"""blue""",25,"""probably""",0.27
4,"""blue""",40,"""probably""",0.52
4,"""blue""",50,"""probably""",0.59
4,"""blue""",60,"""probably""",0.89
4,"""blue""",75,"""probably""",0.99
4,"""blue""",90,"""probably""",1
4,"""blue""",100,"""probably""",0.82
5,"""blue""",0,"""might""",0
5,"""blue""",10,"""might""",1
5,"""blue""",25,"""might""",0.94
5,"""blue""",40,"""might""",0.9
5,"""blue""",50,"""might""",0.84
5,"""blue""",60,"""might""",0.98
5,"""blue""",75,"""might""",0.7
5,"""blue""",90,"""might""",0.84
5,"""blue""",100,"""might""",0.15
5,"""orange""",0,"""bare""",1
5,"""orange""",10,"""bare""",0
5,"""orange""",25,"""bare""",0.05
5,"""orange""",40,"""bare""",0.01
5,"""orange""",50,"""bare""",0.01
5,"""orange""",60,"""bare""",0.01
5,"""orange""",75,"""bare""",0.09
5,"""orange""",90,"""bare""",0.04
5,"""orange""",100,"""bare""",0.05
5,"""orange""",0,"""probably""",0.04
5,"""orange""",10,"""probably""",0.94
5,"""orange""",25,"""probably""",0.79
5,"""orange""",40,"""probably""",0.7
5,"""orange""",50,"""probably""",0.02
5,"""orange""",60,"""probably""",0.02
5,"""orange""",75,"""probably""",0.01
5,"""orange""",90,"""probably""",0.02
5,"""orange""",100,"""probably""",0.02
5,"""orange""",0,"""might""",0.07
5,"""orange""",10,"""might""",0.06
5,"""orange""",25,"""might""",0.01
5,"""orange""",40,"""might""",0.65
5,"""orange""",50,"""might""",0.67
5,"""orange""",60,"""might""",0.03
5,"""orange""",75,"""might""",0.08
5,"""orange""",90,"""might""",0.02
5,"""orange""",100,"""might""",0.05
5,"""blue""",0,"""probably""",0.02
5,"""blue""",10,"""probably""",0.05
5,"""blue""",25,"""probably""",0.08
5,"""blue""",40,"""probably""",0.01
5,"""blue""",50,"""probably""",0.04
5,"""blue""",60,"""probably""",0.06
5,"""blue""",75,"""probably""",0.83
5,"""blue""",90,"""probably""",0.81
5,"""blue""",100,"""probably""",0.03
5,"""blue""",0,"""bare""",0.03
5,"""blue""",10,"""bare""",0.02
5,"""blue""",25,"""bare""",0.07
5,"""blue""",40,"""bare""",0.06
5,"""blue""",50,"""bare""",0.01
5,"""blue""",60,"""bare""",0.02
5,"""blue""",75,"""bare""",0.02
5,"""blue""",90,"""bare""",0.02
5,"""blue""",100,"""bare""",1
6,"""blue""",0,"""might""",0.03
6,"""blue""",10,"""might""",0.33
6,"""blue""",25,"""might""",0.67
6,"""blue""",40,"""might""",0.94
6,"""blue""",50,"""might""",0.97
6,"""blue""",60,"""might""",0.97
6,"""blue""",75,"""might""",0.41
6,"""blue""",90,"""might""",0.31
6,"""blue""",100,"""might""",0.07
6,"""blue""",0,"""probably""",0.02
6,"""blue""",10,"""probably""",0.06
6,"""blue""",25,"""probably""",0.06
6,"""blue""",40,"""probably""",0.07
6,"""blue""",50,"""probably""",0.04
6,"""blue""",60,"""probably""",0.73
6,"""blue""",75,"""probably""",0.86
6,"""blue""",90,"""probably""",0.97
6,"""blue""",100,"""probably""",0.06
6,"""orange""",0,"""might""",0.01
6,"""orange""",10,"""might""",0.3
6,"""orange""",25,"""might""",0.55
6,"""orange""",40,"""might""",0.95
6,"""orange""",50,"""might""",0.99
6,"""orange""",60,"""might""",0.96
6,"""orange""",75,"""might""",0.93
6,"""orange""",90,"""might""",0.35
6,"""orange""",100,"""might""",0.01
6,"""orange""",0,"""probably""",0.07
6,"""orange""",10,"""probably""",0.97
6,"""orange""",25,"""probably""",0.86
6,"""orange""",40,"""probably""",0.68
6,"""orange""",50,"""probably""",0.45
6,"""orange""",60,"""probably""",0.15
6,"""orange""",75,"""probably""",0.07
6,"""orange""",90,"""probably""",0.05
6,"""orange""",100,"""probably""",0.05
6,"""blue""",0,"""bare""",0.05
6,"""blue""",10,"""bare""",0.08
6,"""blue""",25,"""bare""",0.09
6,"""blue""",40,"""bare""",0.07
6,"""blue""",50,"""bare""",0.11
6,"""blue""",60,"""bare""",0.1
6,"""blue""",75,"""bare""",0.18
6,"""blue""",90,"""bare""",0.37
6,"""blue""",100,"""bare""",0.97
6,"""orange""",0,"""bare""",0.95
6,"""orange""",10,"""bare""",0.59
6,"""orange""",25,"""bare""",0.2
6,"""orange""",40,"""bare""",0
6,"""orange""",50,"""bare""",0
6,"""orange""",60,"""bare""",0
6,"""orange""",75,"""bare""",0
6,"""orange""",90,"""bare""",0
6,"""orange""",100,"""bare""",0.07
7,"""orange""",0,"""probably""",1
7,"""orange""",10,"""probably""",0.9
7,"""orange""",25,"""probably""",0.79
7,"""orange""",40,"""probably""",0.57
7,"""orange""",50,"""probably""",0.2
7,"""orange""",60,"""probably""",0.06
7,"""orange""",75,"""probably""",0
7,"""orange""",90,"""probably""",0.01
7,"""orange""",100,"""probably""",0
7,"""orange""",0,"""might""",0
7,"""orange""",10,"""might""",0.16
7,"""orange""",25,"""might""",0.48
7,"""orange""",40,"""might""",0.78
7,"""orange""",50,"""might""",0.82
7,"""orange""",60,"""might""",0.9
7,"""orange""",75,"""might""",0.22
7,"""orange""",90,"""might""",0
7,"""orange""",100,"""might""",0
7,"""blue""",0,"""might""",0
7,"""blue""",10,"""might""",0.28
7,"""blue""",25,"""might""",0.4
7,"""blue""",40,"""might""",0.5
7,"""blue""",50,"""might""",0.65
7,"""blue""",60,"""might""",0.69
7,"""blue""",75,"""might""",0.24
7,"""blue""",90,"""might""",0.17
7,"""blue""",100,"""might""",0
7,"""blue""",0,"""bare""",0
7,"""blue""",10,"""bare""",0
7,"""blue""",25,"""bare""",0
7,"""blue""",40,"""bare""",0.05
7,"""blue""",50,"""bare""",0
7,"""blue""",60,"""bare""",0
7,"""blue""",75,"""bare""",0
7,"""blue""",90,"""bare""",0.78
7,"""blue""",100,"""bare""",0.98
7,"""orange""",0,"""bare""",1
7,"""orange""",10,"""bare""",0.76
7,"""orange""",25,"""bare""",0.68
7,"""orange""",40,"""bare""",0.3
7,"""orange""",50,"""bare""",0
7,"""orange""",60,"""bare""",0.01
7,"""orange""",75,"""bare""",0.02
7,"""orange""",90,"""bare""",0
7,"""orange""",100,"""bare""",0
7,"""blue""",0,"""probably""",0
7,"""blue""",10,"""probably""",0.14
7,"""blue""",25,"""probably""",0.22
7,"""blue""",40,"""probably""",0.27
7,"""blue""",50,"""probably""",0.29
7,"""blue""",60,"""probably""",0.6
7,"""blue""",75,"""probably""",0.88
7,"""blue""",90,"""probably""",0.99
7,"""blue""",100,"""probably""",1
8,"""blue""",0,"""probably""",0
8,"""blue""",10,"""probably""",0.09
8,"""blue""",25,"""probably""",0.15
8,"""blue""",40,"""probably""",0.22
8,"""blue""",50,"""probably""",0.3
8,"""blue""",60,"""probably""",0.49
8,"""blue""",75,"""probably""",0.73
8,"""blue""",90,"""probably""",0.91
8,"""blue""",100,"""probably""",1
8,"""orange""",0,"""might""",0.01
8,"""orange""",10,"""might""",0.07
8,"""orange""",25,"""might""",0.14
8,"""orange""",40,"""might""",0.71
8,"""orange""",50,"""might""",0.91
8,"""orange""",60,"""might""",0.93
8,"""orange""",75,"""might""",0.36
8,"""orange""",90,"""might""",0.1
8,"""orange""",100,"""might""",0
8,"""orange""",0,"""probably""",0
8,"""orange""",10,"""probably""",1
8,"""orange""",25,"""probably""",0.95
8,"""orange""",40,"""probably""",0.7
8,"""orange""",50,"""probably""",0.35
8,"""orange""",60,"""probably""",0.24
8,"""orange""",75,"""probably""",0
8,"""orange""",90,"""probably""",0
8,"""orange""",100,"""probably""",0
8,"""orange""",0,"""bare""",1
8,"""orange""",10,"""bare""",0
8,"""orange""",25,"""bare""",0
8,"""orange""",40,"""bare""",0
8,"""orange""",50,"""bare""",0
8,"""orange""",60,"""bare""",0
8,"""orange""",75,"""bare""",0
8,"""orange""",90,"""bare""",0
8,"""orange""",100,"""bare""",0
8,"""blue""",0,"""might""",0
8,"""blue""",10,"""might""",0.16
8,"""blue""",25,"""might""",0.33
8,"""blue""",40,"""might""",0.84
8,"""blue""",50,"""might""",0.93
8,"""blue""",60,"""might""",0.92
8,"""blue""",75,"""might""",0.42
8,"""blue""",90,"""might""",0.38
8,"""blue""",100,"""might""",0
8,"""blue""",0,"""bare""",0
8,"""blue""",10,"""bare""",0
8,"""blue""",25,"""bare""",0
8,"""blue""",40,"""bare""",0
8,"""blue""",50,"""bare""",0
8,"""blue""",60,"""bare""",0
8,"""blue""",75,"""bare""",0.11
8,"""blue""",90,"""bare""",0.12
8,"""blue""",100,"""bare""",1
