workerid,color,percentage_blue,modal,rating
1,"""blue""",0,"""probably""",0
1,"""blue""",10,"""probably""",0
1,"""blue""",25,"""probably""",0
1,"""blue""",40,"""probably""",1
1,"""blue""",50,"""probably""",1
1,"""blue""",60,"""probably""",1
1,"""blue""",75,"""probably""",1
1,"""blue""",90,"""probably""",0
1,"""blue""",100,"""probably""",0
2,"""orange""",0,"""probably""",1
2,"""orange""",10,"""probably""",0.81
2,"""orange""",25,"""probably""",0.74
2,"""orange""",40,"""probably""",0.5
2,"""orange""",50,"""probably""",0.38
2,"""orange""",60,"""probably""",0.62
2,"""orange""",75,"""probably""",0.39
2,"""orange""",90,"""probably""",0.24
2,"""orange""",100,"""probably""",0
2,"""orange""",0,"""bare""",1
2,"""orange""",10,"""bare""",0.87
2,"""orange""",25,"""bare""",0.91
2,"""orange""",40,"""bare""",0.84
2,"""orange""",50,"""bare""",0.68
2,"""orange""",60,"""bare""",0.6
2,"""orange""",75,"""bare""",0.56
2,"""orange""",90,"""bare""",0.45
2,"""orange""",100,"""bare""",0.44
2,"""orange""",0,"""might""",0.95
2,"""orange""",10,"""might""",0.87
2,"""orange""",25,"""might""",0.74
2,"""orange""",40,"""might""",0.68
2,"""orange""",50,"""might""",0.58
2,"""orange""",60,"""might""",0.44
2,"""orange""",75,"""might""",0.42
2,"""orange""",90,"""might""",0.27
2,"""orange""",100,"""might""",0.15
2,"""blue""",0,"""bare""",0.08
2,"""blue""",10,"""bare""",0.31
2,"""blue""",25,"""bare""",0.35
2,"""blue""",40,"""bare""",0.47
2,"""blue""",50,"""bare""",0.55
2,"""blue""",60,"""bare""",0.62
2,"""blue""",75,"""bare""",0.68
2,"""blue""",90,"""bare""",0.8
2,"""blue""",100,"""bare""",0.97
2,"""blue""",0,"""probably""",0.39
2,"""blue""",10,"""probably""",0.46
2,"""blue""",25,"""probably""",0.61
2,"""blue""",40,"""probably""",0.49
2,"""blue""",50,"""probably""",0.7
2,"""blue""",60,"""probably""",0.55
2,"""blue""",75,"""probably""",0.58
2,"""blue""",90,"""probably""",0.62
2,"""blue""",100,"""probably""",0.53
2,"""blue""",0,"""might""",0.52
2,"""blue""",10,"""might""",0.68
2,"""blue""",25,"""might""",0.69
2,"""blue""",40,"""might""",0.48
2,"""blue""",50,"""might""",0.58
2,"""blue""",60,"""might""",0.51
2,"""blue""",75,"""might""",0.85
2,"""blue""",90,"""might""",0.77
2,"""blue""",100,"""might""",0.89
3,"""blue""",0,"""might""",0.05
3,"""blue""",10,"""might""",0.14
3,"""blue""",25,"""might""",0.27
3,"""blue""",40,"""might""",0.39
3,"""blue""",50,"""might""",0.47
3,"""blue""",60,"""might""",0.56
3,"""blue""",75,"""might""",0.64
3,"""blue""",90,"""might""",0.8
3,"""blue""",100,"""might""",0.93
3,"""orange""",0,"""bare""",0.97
3,"""orange""",10,"""bare""",0.82
3,"""orange""",25,"""bare""",0.76
3,"""orange""",40,"""bare""",0.68
3,"""orange""",50,"""bare""",0.55
3,"""orange""",60,"""bare""",0.31
3,"""orange""",75,"""bare""",0.23
3,"""orange""",90,"""bare""",0.17
3,"""orange""",100,"""bare""",0
3,"""blue""",0,"""bare""",0.08
3,"""blue""",10,"""bare""",0.21
3,"""blue""",25,"""bare""",0.3
3,"""blue""",40,"""bare""",0.37
3,"""blue""",50,"""bare""",0.51
3,"""blue""",60,"""bare""",0.62
3,"""blue""",75,"""bare""",0.72
3,"""blue""",90,"""bare""",0.85
3,"""blue""",100,"""bare""",0.94
3,"""orange""",0,"""might""",0.95
3,"""orange""",10,"""might""",0.82
3,"""orange""",25,"""might""",0.74
3,"""orange""",40,"""might""",0.67
3,"""orange""",50,"""might""",0.55
3,"""orange""",60,"""might""",0.5
3,"""orange""",75,"""might""",0.34
3,"""orange""",90,"""might""",0.17
3,"""orange""",100,"""might""",0.01
3,"""orange""",0,"""probably""",0.95
3,"""orange""",10,"""probably""",0.86
3,"""orange""",25,"""probably""",0.82
3,"""orange""",40,"""probably""",0.6
3,"""orange""",50,"""probably""",0.53
3,"""orange""",60,"""probably""",0.51
3,"""orange""",75,"""probably""",0.38
3,"""orange""",90,"""probably""",0.25
3,"""orange""",100,"""probably""",0.05
3,"""blue""",0,"""probably""",0
3,"""blue""",10,"""probably""",0.16
3,"""blue""",25,"""probably""",0.24
3,"""blue""",40,"""probably""",0.36
3,"""blue""",50,"""probably""",0.45
3,"""blue""",60,"""probably""",0.57
3,"""blue""",75,"""probably""",0.64
3,"""blue""",90,"""probably""",0.84
3,"""blue""",100,"""probably""",0.94
4,"""blue""",0,"""probably""",0.3
4,"""blue""",10,"""probably""",0.23
4,"""blue""",25,"""probably""",0.34
4,"""blue""",40,"""probably""",0.5
4,"""blue""",50,"""probably""",1
4,"""blue""",60,"""probably""",0.25
4,"""blue""",75,"""probably""",0.19
4,"""blue""",90,"""probably""",0.78
4,"""blue""",100,"""probably""",0.55
4,"""blue""",0,"""bare""",0.67
4,"""blue""",10,"""bare""",0.75
4,"""blue""",25,"""bare""",0.79
4,"""blue""",40,"""bare""",0.65
4,"""blue""",50,"""bare""",0.79
4,"""blue""",60,"""bare""",0.82
4,"""blue""",75,"""bare""",0.79
4,"""blue""",90,"""bare""",0.88
4,"""blue""",100,"""bare""",0.69
4,"""orange""",0,"""might""",0.66
4,"""orange""",10,"""might""",0.83
4,"""orange""",25,"""might""",0.81
4,"""orange""",40,"""might""",0.75
4,"""orange""",50,"""might""",0.58
4,"""orange""",60,"""might""",0.82
4,"""orange""",75,"""might""",0.71
4,"""orange""",90,"""might""",0.63
4,"""orange""",100,"""might""",0.63
4,"""blue""",0,"""might""",0.71
4,"""blue""",10,"""might""",0.84
4,"""blue""",25,"""might""",0.63
4,"""blue""",40,"""might""",0.52
4,"""blue""",50,"""might""",0.82
4,"""blue""",60,"""might""",0.71
4,"""blue""",75,"""might""",0.79
4,"""blue""",90,"""might""",0.87
4,"""blue""",100,"""might""",0.7
4,"""orange""",0,"""bare""",0.86
4,"""orange""",10,"""bare""",0.52
4,"""orange""",25,"""bare""",0.71
4,"""orange""",40,"""bare""",0.67
4,"""orange""",50,"""bare""",0.74
4,"""orange""",60,"""bare""",0.86
4,"""orange""",75,"""bare""",0.86
4,"""orange""",90,"""bare""",0.47
4,"""orange""",100,"""bare""",0.81
4,"""orange""",0,"""probably""",0.46
4,"""orange""",10,"""probably""",0.81
4,"""orange""",25,"""probably""",0.56
4,"""orange""",40,"""probably""",0.58
4,"""orange""",50,"""probably""",0.66
4,"""orange""",60,"""probably""",0.81
4,"""orange""",75,"""probably""",0.81
4,"""orange""",90,"""probably""",0.67
4,"""orange""",100,"""probably""",0.46
5,"""orange""",0,"""probably""",0.01
5,"""orange""",10,"""probably""",0.98
5,"""orange""",25,"""probably""",0.85
5,"""orange""",40,"""probably""",0.32
5,"""orange""",50,"""probably""",0.06
5,"""orange""",60,"""probably""",0
5,"""orange""",75,"""probably""",0
5,"""orange""",90,"""probably""",0
5,"""orange""",100,"""probably""",0
5,"""blue""",0,"""bare""",0
5,"""blue""",10,"""bare""",0
5,"""blue""",25,"""bare""",0
5,"""blue""",40,"""bare""",0
5,"""blue""",50,"""bare""",0
5,"""blue""",60,"""bare""",0
5,"""blue""",75,"""bare""",0
5,"""blue""",90,"""bare""",0.25
5,"""blue""",100,"""bare""",1
5,"""orange""",0,"""might""",0
5,"""orange""",10,"""might""",0.1
5,"""orange""",25,"""might""",1
5,"""orange""",40,"""might""",1
5,"""orange""",50,"""might""",1
5,"""orange""",60,"""might""",0
5,"""orange""",75,"""might""",0
5,"""orange""",90,"""might""",0
5,"""orange""",100,"""might""",0
5,"""blue""",0,"""probably""",0
5,"""blue""",10,"""probably""",0
5,"""blue""",25,"""probably""",0
5,"""blue""",40,"""probably""",0
5,"""blue""",50,"""probably""",0
5,"""blue""",60,"""probably""",0
5,"""blue""",75,"""probably""",0.72
5,"""blue""",90,"""probably""",1
5,"""blue""",100,"""probably""",0
5,"""orange""",0,"""bare""",1
5,"""orange""",10,"""bare""",0
5,"""orange""",25,"""bare""",0
5,"""orange""",40,"""bare""",0
5,"""orange""",50,"""bare""",0
5,"""orange""",60,"""bare""",0
5,"""orange""",75,"""bare""",0
5,"""orange""",90,"""bare""",0
5,"""orange""",100,"""bare""",0
5,"""blue""",0,"""might""",0
5,"""blue""",10,"""might""",0
5,"""blue""",25,"""might""",0
5,"""blue""",40,"""might""",0
5,"""blue""",50,"""might""",0.72
5,"""blue""",60,"""might""",1
5,"""blue""",75,"""might""",0.83
5,"""blue""",90,"""might""",0.24
5,"""blue""",100,"""might""",0.01
6,"""blue""",0,"""probably""",0
6,"""blue""",10,"""probably""",0
6,"""blue""",25,"""probably""",0
6,"""blue""",40,"""probably""",0
6,"""blue""",50,"""probably""",0
6,"""blue""",60,"""probably""",0.15
6,"""blue""",75,"""probably""",0.67
6,"""blue""",90,"""probably""",1
6,"""blue""",100,"""probably""",0
6,"""orange""",0,"""bare""",1
6,"""orange""",10,"""bare""",0
6,"""orange""",25,"""bare""",0
6,"""orange""",40,"""bare""",0
6,"""orange""",50,"""bare""",0
6,"""orange""",60,"""bare""",0
6,"""orange""",75,"""bare""",0
6,"""orange""",90,"""bare""",0
6,"""orange""",100,"""bare""",0
6,"""orange""",0,"""probably""",0
6,"""orange""",10,"""probably""",0.84
6,"""orange""",25,"""probably""",0.77
6,"""orange""",40,"""probably""",0.33
6,"""orange""",50,"""probably""",0
6,"""orange""",60,"""probably""",0
6,"""orange""",75,"""probably""",0
6,"""orange""",90,"""probably""",0
6,"""orange""",100,"""probably""",0
6,"""blue""",0,"""bare""",0
6,"""blue""",10,"""bare""",0
6,"""blue""",25,"""bare""",0
6,"""blue""",40,"""bare""",0
6,"""blue""",50,"""bare""",0
6,"""blue""",60,"""bare""",0
6,"""blue""",75,"""bare""",0
6,"""blue""",90,"""bare""",0
6,"""blue""",100,"""bare""",1
6,"""orange""",0,"""might""",0
6,"""orange""",10,"""might""",0
6,"""orange""",25,"""might""",0
6,"""orange""",40,"""might""",0.47
6,"""orange""",50,"""might""",0.47
6,"""orange""",60,"""might""",0.49
6,"""orange""",75,"""might""",0.52
6,"""orange""",90,"""might""",0.53
6,"""orange""",100,"""might""",0
6,"""blue""",0,"""might""",0
6,"""blue""",10,"""might""",0.41
6,"""blue""",25,"""might""",0.43
6,"""blue""",40,"""might""",0.44
6,"""blue""",50,"""might""",0.4
6,"""blue""",60,"""might""",0.38
6,"""blue""",75,"""might""",0
6,"""blue""",90,"""might""",0
6,"""blue""",100,"""might""",0
7,"""orange""",0,"""might""",0
7,"""orange""",10,"""might""",0
7,"""orange""",25,"""might""",0
7,"""orange""",40,"""might""",1
7,"""orange""",50,"""might""",1
7,"""orange""",60,"""might""",0
7,"""orange""",75,"""might""",0
7,"""orange""",90,"""might""",0
7,"""orange""",100,"""might""",0
7,"""blue""",0,"""probably""",0
7,"""blue""",10,"""probably""",0
7,"""blue""",25,"""probably""",0
7,"""blue""",40,"""probably""",0
7,"""blue""",50,"""probably""",0
7,"""blue""",60,"""probably""",0
7,"""blue""",75,"""probably""",0.44
7,"""blue""",90,"""probably""",1
7,"""blue""",100,"""probably""",0
7,"""blue""",0,"""bare""",0.03
7,"""blue""",10,"""bare""",0.03
7,"""blue""",25,"""bare""",0.05
7,"""blue""",40,"""bare""",0.04
7,"""blue""",50,"""bare""",0.01
7,"""blue""",60,"""bare""",0.06
7,"""blue""",75,"""bare""",0.01
7,"""blue""",90,"""bare""",0
7,"""blue""",100,"""bare""",0.99
7,"""orange""",0,"""probably""",0.04
7,"""orange""",10,"""probably""",1
7,"""orange""",25,"""probably""",0.74
7,"""orange""",40,"""probably""",0.4
7,"""orange""",50,"""probably""",0
7,"""orange""",60,"""probably""",0
7,"""orange""",75,"""probably""",0.03
7,"""orange""",90,"""probably""",0.02
7,"""orange""",100,"""probably""",0.03
7,"""blue""",0,"""might""",0.03
7,"""blue""",10,"""might""",0.03
7,"""blue""",25,"""might""",0.03
7,"""blue""",40,"""might""",0.03
7,"""blue""",50,"""might""",0.37
7,"""blue""",60,"""might""",1
7,"""blue""",75,"""might""",0.67
7,"""blue""",90,"""might""",0.03
7,"""blue""",100,"""might""",0.05
7,"""orange""",0,"""bare""",1
7,"""orange""",10,"""bare""",0.43
7,"""orange""",25,"""bare""",0.03
7,"""orange""",40,"""bare""",0.03
7,"""orange""",50,"""bare""",0.01
7,"""orange""",60,"""bare""",0.05
7,"""orange""",75,"""bare""",0.05
7,"""orange""",90,"""bare""",0.06
7,"""orange""",100,"""bare""",0.06
8,"""blue""",0,"""probably""",0.04
8,"""blue""",10,"""probably""",0.03
8,"""blue""",25,"""probably""",0.03
8,"""blue""",40,"""probably""",0.03
8,"""blue""",50,"""probably""",0.03
8,"""blue""",60,"""probably""",0.81
8,"""blue""",75,"""probably""",0.83
8,"""blue""",90,"""probably""",0.98
8,"""blue""",100,"""probably""",0.05
8,"""orange""",0,"""probably""",0
8,"""orange""",10,"""probably""",0.99
8,"""orange""",25,"""probably""",0.97
8,"""orange""",40,"""probably""",0.99
8,"""orange""",50,"""probably""",0.23
8,"""orange""",60,"""probably""",0.03
8,"""orange""",75,"""probably""",0.03
8,"""orange""",90,"""probably""",0.05
8,"""orange""",100,"""probably""",0.07
8,"""blue""",0,"""bare""",0.01
8,"""blue""",10,"""bare""",0.02
8,"""blue""",25,"""bare""",0.04
8,"""blue""",40,"""bare""",0.02
8,"""blue""",50,"""bare""",0.03
8,"""blue""",60,"""bare""",0.02
8,"""blue""",75,"""bare""",0.53
8,"""blue""",90,"""bare""",0.56
8,"""blue""",100,"""bare""",0.99
8,"""orange""",0,"""bare""",0.97
8,"""orange""",10,"""bare""",0.55
8,"""orange""",25,"""bare""",0.3
8,"""orange""",40,"""bare""",0.03
8,"""orange""",50,"""bare""",0.03
8,"""orange""",60,"""bare""",0.03
8,"""orange""",75,"""bare""",0.04
8,"""orange""",90,"""bare""",0.02
8,"""orange""",100,"""bare""",0.03
8,"""orange""",0,"""might""",0.06
8,"""orange""",10,"""might""",0.14
8,"""orange""",25,"""might""",0.16
8,"""orange""",40,"""might""",0.14
8,"""orange""",50,"""might""",0.43
8,"""orange""",60,"""might""",0.59
8,"""orange""",75,"""might""",0.87
8,"""orange""",90,"""might""",0.96
8,"""orange""",100,"""might""",0.07
8,"""blue""",0,"""might""",0.06
8,"""blue""",10,"""might""",0.84
8,"""blue""",25,"""might""",0.78
8,"""blue""",40,"""might""",0.7
8,"""blue""",50,"""might""",0.62
8,"""blue""",60,"""might""",0.35
8,"""blue""",75,"""might""",0.04
8,"""blue""",90,"""might""",0.05
8,"""blue""",100,"""might""",0.06
